Total: 120097632 samples
85163960  70.9%  70.9% 85163960  70.9% substr
13714328  11.4%  82.3% 16322880  13.6% Symfony\Component\ErrorHandler\DebugClassLoader::loadClass
       8   0.0% 100.0%     3832   0.0% include /var/www/html/vendor/gedmo/doctrine-extensions/src/Mapping/Driver/Chain.php
       8   0.0% 100.0%    24848   0.0% include /var/www/html/vendor/gedmo/doctrine-extensions/src/Mapping/Event/Adapter/ORM.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/google/apiclient/src/Model.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-archive/src/Models/ArchiveItem.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-archive/src/Models/ArchiveStat.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-archive/src/Models/PdfMeta.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-ebook/src/Ebook.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-ebook/src/EbookCover.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-ebook/src/Formats/EbookModule.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-ebook/src/Formats/Epub/Parser/OpfItem.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-ebook/src/Tools/BookAuthor.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-ebook/src/Tools/BookContributor.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-ebook/src/Tools/BookIdentifier.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-ebook/src/Tools/BookMeta.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-ebook/src/Tools/MetaTitle.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/kiwilan/php-xml-reader/src/XmlReader.php
       8   0.0% 100.0%     3424   0.0% include /var/www/html/vendor/monolog/monolog/src/Monolog/Formatter/NormalizerFormatter.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/monolog/monolog/src/Monolog/LogRecord.php
       8   0.0% 100.0%     2384   0.0% include /var/www/html/vendor/php-http/discovery/src/Strategy/CommonClassesStrategy.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/php-http/discovery/src/Strategy/CommonPsr17ClassesStrategy.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/psr/http-message/src/StreamInterface.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/psr/http-message/src/UriInterface.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/smalot/pdfparser/src/Smalot/PdfParser/Element.php
       8   0.0% 100.0%    10792   0.0% include /var/www/html/vendor/symfony/cache-contracts/ItemInterface.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/config/Resource/ResourceInterface.php
       8   0.0% 100.0%     3792   0.0% include /var/www/html/vendor/symfony/config/Resource/SelfCheckingResourceChecker.php
       8   0.0% 100.0%     3568   0.0% include /var/www/html/vendor/symfony/config/ResourceCheckerConfigCache.php
       8   0.0% 100.0%     2568   0.0% include /var/www/html/vendor/symfony/console/Application.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/console/DependencyInjection/AddConsoleCommandPass.php
       8   0.0% 100.0%     7016   0.0% include /var/www/html/vendor/symfony/console/Formatter/OutputFormatterStyle.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/console/Formatter/OutputFormatterStyleStack.php
       8   0.0% 100.0%     4640   0.0% include /var/www/html/vendor/symfony/console/Formatter/WrappableOutputFormatterInterface.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/console/Output/AnsiColorMode.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/dependency-injection/Compiler/AbstractRecursivePass.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/dependency-injection/ContainerInterface.php
       8   0.0% 100.0%     2584   0.0% include /var/www/html/vendor/symfony/event-dispatcher-contracts/Event.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/expression-language/Expression.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/form/DependencyInjection/FormPass.php
       8   0.0% 100.0%     4352   0.0% include /var/www/html/vendor/symfony/framework-bundle/Controller/AbstractController.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/framework-bundle/DependencyInjection/Compiler/AddDebugLogProcessorPass.php
       8   0.0% 100.0%     3168   0.0% include /var/www/html/vendor/symfony/http-client/Chunk/DataChunk.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/http-client/DependencyInjection/HttpClientPass.php
       8   0.0% 100.0%     2104   0.0% include /var/www/html/vendor/symfony/http-kernel/Bundle/BundleInterface.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/messenger/DependencyInjection/MessengerPass.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/mime/DependencyInjection/AddMimeTypeGuesserPass.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/property-info/DependencyInjection/PropertyInfoPass.php
       8   0.0% 100.0%     4492   0.0% include /var/www/html/vendor/symfony/runtime/GenericRuntime.php
       8   0.0% 100.0%      808   0.0% include /var/www/html/vendor/symfony/runtime/Resolver/ClosureResolver.php
       8   0.0% 100.0%      648   0.0% include /var/www/html/vendor/symfony/runtime/Runner/Symfony/ConsoleApplicationRunner.php
       8   0.0% 100.0%     2040   0.0% include /var/www/html/vendor/symfony/security-core/Authorization/ExpressionLanguageProvider.php
       8   0.0% 100.0%    21228   0.0% include /var/www/html/vendor/symfony/serializer/DependencyInjection/SerializerPass.php
       8   0.0% 100.0%     3896   0.0% include /var/www/html/vendor/symfony/service-contracts/ServiceProviderInterface.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/stopwatch/StopwatchEvent.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/stopwatch/StopwatchPeriod.php
       8   0.0% 100.0%     3504   0.0% include /var/www/html/vendor/symfony/string/Inflector/EnglishInflector.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/translation/DependencyInjection/TranslationDumperPass.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/translation/DependencyInjection/TranslationExtractorPass.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/translation/DependencyInjection/TranslatorPass.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/translation/Formatter/IntlFormatter.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/validator/DependencyInjection/AddAutoMappingConfigurationPass.php
       8   0.0% 100.0%     2128   0.0% include /var/www/html/vendor/symfony/validator/DependencyInjection/AddConstraintValidatorsPass.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/symfony/validator/DependencyInjection/AddValidatorInitializersPass.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/typesense/typesense-php/src/Aliases.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/typesense/typesense-php/src/Collections.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/typesense/typesense-php/src/Documents.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/typesense/typesense-php/src/Keys.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/typesense/typesense-php/src/Overrides.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/typesense/typesense-php/src/Synonyms.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/src/EventSubscriber/DisplayModeSubscriber.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/doctrine/annotations/lib/Doctrine/Common/Annotations/AnnotationReader.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/doctrine/annotations/lib/Doctrine/Common/Annotations/PsrCachedReader.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/doctrine/dbal/src/Logging/Middleware.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/doctrine/dbal/src/Schema/LegacySchemaManagerFactory.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/doctrine/doctrine-bundle/Mapping/EntityListenerServiceResolver.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/doctrine/doctrine-bundle/Mapping/MappingDriver.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/doctrine/doctrine-bundle/Repository/ContainerRepositoryFactory.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/UnderscoreNamingStrategy.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/doctrine/persistence/src/Persistence/Mapping/Driver/MappingDriverChain.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/gedmo/doctrine-extensions/src/Mapping/MappedEventSubscriber.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/knplabs/knp-menu/src/Knp/Menu/Matcher/Matcher.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/knplabs/knp-menu/src/Knp/Menu/Provider/ChainProvider.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/knplabs/knp-menu/src/Knp/Menu/Renderer/PsrProvider.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/knplabs/knp-paginator-bundle/src/Subscriber/SlidingPaginationSubscriber.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/liip/imagine-bundle/Imagine/Cache/Resolver/NoCacheWebPathResolver.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/liip/imagine-bundle/Imagine/Cache/Resolver/WebPathResolver.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/liip/imagine-bundle/Imagine/Cache/Signer.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/michelf/php-markdown/Michelf/Markdown.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/monolog/monolog/src/Monolog/Handler/Handler.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/monolog/monolog/src/Monolog/Processor/PsrLogMessageProcessor.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/sensio/framework-extra-bundle/src/EventListener/ControllerListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/sensio/framework-extra-bundle/src/EventListener/HttpCacheListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/sensio/framework-extra-bundle/src/EventListener/IsGrantedListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/sensio/framework-extra-bundle/src/EventListener/ParamConverterListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/sensio/framework-extra-bundle/src/EventListener/SecurityListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/sensio/framework-extra-bundle/src/Request/ParamConverter/DateTimeParamConverter.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/sensio/framework-extra-bundle/src/Request/ParamConverter/DoctrineParamConverter.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/asset/Context/RequestStackContext.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/asset/Package.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/asset/VersionStrategy/JsonManifestVersionStrategy.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/cache/Marshaller/DefaultMarshaller.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/config/ResourceCheckerConfigCacheFactory.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/console/CommandLoader/ContainerCommandLoader.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/dependency-injection/EnvVarProcessor.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/dependency-injection/ParameterBag/ContainerBagInterface.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/dependency-injection/ParameterBag/ParameterBag.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/doctrine-bridge/Validator/DoctrineInitializer.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/doctrine-bridge/Validator/DoctrineLoader.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/event-dispatcher-contracts/EventDispatcherInterface.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/form/Extension/DataCollector/FormDataExtractor.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/Controller/ArgumentResolver.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/Controller/ControllerResolver.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/Controller/TraceableArgumentResolver.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/Controller/TraceableControllerResolver.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/ControllerMetadata/ArgumentMetadataFactory.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/DataCollector/DataCollectorInterface.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/EventListener/CacheAttributeListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/EventListener/DebugHandlersListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/EventListener/DisallowRobotsIndexingListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/EventListener/DumpListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/EventListener/ErrorListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/EventListener/LocaleAwareListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/EventListener/LocaleListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/EventListener/ProfilerListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/EventListener/ResponseListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/EventListener/RouterListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/EventListener/ValidateRequestListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/Profiler/FileProfilerStorage.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/http-kernel/Profiler/Profiler.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/messenger/MessageBus.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/messenger/TraceableMessageBus.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/mime/MimeTypesInterface.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/property-access/PropertyAccessor.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/routing/Generator/UrlGeneratorInterface.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/routing/Matcher/ExpressionLanguageProvider.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/routing/Matcher/UrlMatcherInterface.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/runtime/Runner/Symfony/HttpKernelRunner.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/runtime/Runner/Symfony/ResponseRunner.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/security-bundle/Security/FirewallMap.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/security-core/Authentication/AuthenticationTrustResolver.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/security-core/Authorization/AccessDecisionManager.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/security-core/Authorization/AuthorizationChecker.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/security-core/Authorization/TraceableAccessDecisionManager.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/security-core/Role/RoleHierarchy.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/security-core/Security.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/security-http/EventListener/IsGrantedAttributeListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/security-http/Firewall.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/security-http/Firewall/AbstractListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/security-http/RememberMe/ResponseListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/serializer/Encoder/ContextAwareDecoderInterface.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/serializer/Encoder/ContextAwareEncoderInterface.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/serializer/Mapping/ClassDiscriminatorFromClassMetadata.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/serializer/Mapping/Factory/ClassMetadataFactory.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/serializer/Mapping/Loader/AnnotationLoader.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/serializer/Mapping/Loader/LoaderChain.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/serializer/NameConverter/AdvancedNameConverterInterface.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/serializer/Normalizer/ContextAwareNormalizerInterface.php
       8   0.0% 100.0%    13348   0.0% include_once /var/www/html/vendor/symfony/stopwatch/Stopwatch.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/translation/LocaleSwitcher.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/validator/ContainerConstraintValidatorFactory.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/validator/Mapping/Loader/PropertyInfoLoader.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/validator/Validator/ValidatorInterface.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/var-dumper/Cloner/AbstractCloner.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/var-dumper/Dumper/ContextProvider/CliContextProvider.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/var-dumper/Dumper/ContextProvider/RequestContextProvider.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/var-dumper/Dumper/ContextProvider/SourceContextProvider.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/var-dumper/Dumper/ContextualizedDumper.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/web-link/EventListener/AddLinkHeaderListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/web-profiler-bundle/EventListener/WebDebugToolbarListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/webpack-encore-bundle/src/Asset/EntrypointLookupCollection.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/symfony/webpack-encore-bundle/src/EventListener/ResetAssetsEventListener.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/twig/twig/src/Cache/FilesystemCache.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/twig/twig/src/Extension/AbstractExtension.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/twig/twig/src/Loader/FilesystemLoader.php
       8   0.0% 100.0%        8   0.0% include_once /var/www/html/vendor/twig/twig/src/RuntimeLoader/ContainerRuntimeLoader.php
       5   0.0% 100.0%        5   0.0% sys_get_temp_dir
       0   0.0% 100.0%    76512   0.1% ACSEO\TypesenseBundle\EventListener\TypesenseIndexer::entityIsNotManaged
       0   0.0% 100.0%   539608   0.4% ACSEO\TypesenseBundle\EventListener\TypesenseIndexer::indexDocuments
       0   0.0% 100.0%   539608   0.4% ACSEO\TypesenseBundle\EventListener\TypesenseIndexer::postFlush
       0   0.0% 100.0%   289012   0.2% ACSEO\TypesenseBundle\EventListener\TypesenseIndexer::postPersist
       0   0.0% 100.0%   539608   0.4% ACSEO\TypesenseBundle\Manager\DocumentManager::index
       0   0.0% 100.0%   212500   0.2% ACSEO\TypesenseBundle\Transformer\DoctrineToTypesenseTransformer::convert
       0   0.0% 100.0%      152   0.0% App\Command\BooksScanCommand::__construct
       0   0.0% 100.0%       48   0.0% App\Kernel::getBundlesPath
       0   0.0% 100.0%       48   0.0% App\Kernel::getConfigDir
       0   0.0% 100.0%    41080   0.0% App\Repository\BookRepository::__construct
       0   0.0% 100.0%   135795   0.1% App\Service\BookFileSystemManager::getAllBooksFiles
       0   0.0% 100.0%     2400   0.0% App\Service\BookFileSystemManager::getFileChecksum
       0   0.0% 100.0% 95069793  79.2% App\Service\BookManager::extractEbookMetadata
       0   0.0% 100.0%     1032   0.0% App\Service\BookManager::updateBookLocation
       0   0.0% 100.0%      192   0.0% Behat\Transliterator\Transliterator::postProcessText
       0   0.0% 100.0%     7256   0.0% Behat\Transliterator\Transliterator::transliterate
       0   0.0% 100.0%      416   0.0% Composer\Autoload\ClassLoader::__construct
       0   0.0% 100.0%   980208   0.8% Composer\Autoload\ClassLoader::loadClass
       0   0.0% 100.0%     1152   0.0% ContainerOAfV6Q6\App_KernelDevDebugContainer::getParameter
       0   0.0% 100.0%  1286013   1.1% ContainerOAfV6Q6\EntityManagerGhostEbeb667::__get
       0   0.0% 100.0%   465796   0.4% ContainerOAfV6Q6\getBooksScanCommand_LazyService::ContainerOAfV6Q6\{closure}
       0   0.0% 100.0%   148080   0.1% ContainerOAfV6Q6\getContainer_EnvVarProcessorService::ContainerOAfV6Q6\{closure}
       0   0.0% 100.0%   108488   0.1% Doctrine\Bundle\DoctrineBundle\ConnectionFactory::createConnection
       0   0.0% 100.0%     1584   0.0% Doctrine\Bundle\DoctrineBundle\ConnectionFactory::parseDatabaseUrl
       0   0.0% 100.0%  2231800   1.9% Doctrine\Bundle\DoctrineBundle\Mapping\ClassMetadataFactory::doLoadMetadata
       0   0.0% 100.0%     3080   0.0% Doctrine\Bundle\DoctrineBundle\Mapping\MappingDriver::isTransient
       0   0.0% 100.0%   360656   0.3% Doctrine\Bundle\DoctrineBundle\Mapping\MappingDriver::loadMetadataForClass
       0   0.0% 100.0%    73168   0.1% Doctrine\Bundle\DoctrineBundle\Middleware\BacktraceDebugDataHolder::addQuery
       0   0.0% 100.0%  3932357   3.3% Doctrine\Bundle\DoctrineBundle\Repository\LazyServiceEntityRepository::Doctrine\Bundle\DoctrineBundle\Repository\{closure}
       0   0.0% 100.0%   182248   0.2% Doctrine\Common\Annotations\PsrCachedReader::fetchFromCache
       0   0.0% 100.0%   186672   0.2% Doctrine\Common\Annotations\PsrCachedReader::getPropertyAnnotation
       0   0.0% 100.0%     1632   0.0% Doctrine\Common\EventManager::addEventSubscriber
       0   0.0% 100.0%     9360   0.0% Doctrine\Common\Lexer\AbstractLexer::scan
       0   0.0% 100.0%     9360   0.0% Doctrine\Common\Lexer\AbstractLexer::setInput
       0   0.0% 100.0%       88   0.0% Doctrine\DBAL\Configuration::setResultCache
       0   0.0% 100.0%    35688   0.0% Doctrine\DBAL\Connection::__construct
       0   0.0% 100.0%    14520   0.0% Doctrine\DBAL\Connection::beginTransaction
       0   0.0% 100.0%    12732   0.0% Doctrine\DBAL\Connection::bindParameters
       0   0.0% 100.0%    14520   0.0% Doctrine\DBAL\Connection::commit
       0   0.0% 100.0%    99096   0.1% Doctrine\DBAL\Connection::connect
       0   0.0% 100.0%  1037948   0.9% Doctrine\DBAL\Connection::detectDatabasePlatform
       0   0.0% 100.0%    14520   0.0% Doctrine\DBAL\Connection::doCommit
       0   0.0% 100.0%   274652   0.2% Doctrine\DBAL\Connection::executeQuery
       0   0.0% 100.0%  1037948   0.9% Doctrine\DBAL\Connection::getDatabasePlatform
       0   0.0% 100.0%    99096   0.1% Doctrine\DBAL\Connection::getWrappedConnection
       0   0.0% 100.0%    19056   0.0% Doctrine\DBAL\Connection::prepare
       0   0.0% 100.0%       32   0.0% Doctrine\DBAL\Driver\AbstractMySQLDriver::getOracleMysqlVersionNumber
       0   0.0% 100.0%    16028   0.0% Doctrine\DBAL\Driver\Middleware\AbstractConnectionMiddleware::prepare
       0   0.0% 100.0%    63896   0.1% Doctrine\DBAL\Driver\Middleware\AbstractDriverMiddleware::connect
       0   0.0% 100.0%  1037948   0.9% Doctrine\DBAL\Driver\Middleware\AbstractDriverMiddleware::createDatabasePlatformForVersion
       0   0.0% 100.0%     2364   0.0% Doctrine\DBAL\Driver\Middleware\AbstractStatementMiddleware::bindValue
       0   0.0% 100.0%    21216   0.0% Doctrine\DBAL\Driver\Middleware\AbstractStatementMiddleware::execute
       0   0.0% 100.0%     8940   0.0% Doctrine\DBAL\Driver\PDO\Connection::prepare
       0   0.0% 100.0%     1656   0.0% Doctrine\DBAL\Driver\PDO\Result::fetch
       0   0.0% 100.0%     1656   0.0% Doctrine\DBAL\Driver\PDO\Result::fetchAssociative
       0   0.0% 100.0%     2364   0.0% Doctrine\DBAL\Driver\PDO\Statement::bindValue
       0   0.0% 100.0%    21216   0.0% Doctrine\DBAL\Driver\PDO\Statement::execute
       0   0.0% 100.0%    16028   0.0% Doctrine\DBAL\Logging\Connection::prepare
       0   0.0% 100.0%     2364   0.0% Doctrine\DBAL\Logging\Statement::bindValue
       0   0.0% 100.0%    21216   0.0% Doctrine\DBAL\Logging\Statement::execute
       0   0.0% 100.0%    22488   0.0% Doctrine\DBAL\Platforms\AbstractPlatform::modifyLimitQuery
       0   0.0% 100.0%     1656   0.0% Doctrine\DBAL\Result::fetchAssociative
       0   0.0% 100.0%    17584   0.0% Doctrine\DBAL\Statement::bindValue
       0   0.0% 100.0%    23160   0.0% Doctrine\DBAL\Statement::execute
       0   0.0% 100.0%    23160   0.0% Doctrine\DBAL\Statement::executeStatement
       0   0.0% 100.0%       40   0.0% Doctrine\DBAL\Tools\DsnParser::normalizeDatabaseUrlPath
       0   0.0% 100.0%      888   0.0% Doctrine\DBAL\Tools\DsnParser::parse
       0   0.0% 100.0%       40   0.0% Doctrine\DBAL\Tools\DsnParser::parseDatabaseUrlPath
       0   0.0% 100.0%       64   0.0% Doctrine\DBAL\Tools\DsnParser::parseDatabaseUrlQuery
       0   0.0% 100.0%     7680   0.0% Doctrine\DBAL\Types\DateType::convertToDatabaseValue
       0   0.0% 100.0%     1752   0.0% Doctrine\DBAL\Types\DateType::convertToPHPValue
       0   0.0% 100.0%     1264   0.0% Doctrine\DBAL\Types\JsonType::convertToDatabaseValue
       0   0.0% 100.0%     1168   0.0% Doctrine\DBAL\Types\JsonType::convertToPHPValue
       0   0.0% 100.0%   221432   0.2% Doctrine\DBAL\Types\Type::hasType
       0   0.0% 100.0%     2672   0.0% Doctrine\DBAL\Types\TypeRegistry::__construct
